29,1,3,3,3,3,3,2,3,20,3
27,0,3,3,2,3,3,3,1,18,4
58,0,1,2,0,1,1,3,0,8,1
35,1,2,1,2,1,1,0,1,8,8
25,0,2,3,2,2,2,0,0,11,8
17,1,1,2,1,2,1,0,1,8,4
39,1,1,1,1,0,1,0,1,5,1
36,0,1,3,3,3,2,0,1,13,3
16,0,2,3,2,2,1,0,2,12,3
33,0,3,3,3,3,3,3,0,18,4
37,0,3,3,1,3,3,3,2,18,4
51,0,3,3,3,3,2,3,0,17,3
17,1,3,3,1,2,2,0,0,11,8
48,0,1,3,1,0,2,3,0,10,1
62,0,2,3,2,3,2,3,1,16,4
48,1,3,2,0,3,3,0,1,12,1
32,0,2,2,3,2,1,0,1,11,4
46,1,1,1,1,1,1,0,2,7,6
67,1,3,3,3,3,2,0,2,16,4
60,1,3,3,3,3,1,3,2,18,3
38,0,3,3,3,2,2,0,2,15,6
55,0,2,2,2,1,1,0,3,11,4
32,1,1,2,3,3,2,0,0,11,4
64,0,3,2,3,2,2,0,1,13,1
43,0,3,3,0,3,1,3,1,14,5
40,0,3,3,2,3,2,0,2,15,4
55,1,1,1,0,0,1,3,0,6,4
33,0,3,3,3,3,2,3,3,20,1
28,0,1,1,0,0,1,0,1,4,2
50,0,2,3,2,3,2,3,0,15,4
55,0,2,3,2,1,2,0,3,13,3
30,0,2,2,0,1,1,0,1,7,2
29,0,2,3,0,1,2,0,1,9,3
48,0,2,2,2,3,1,2,1,13,1
22,1,2,3,1,1,1,0,1,9,2
23,0,2,3,3,3,2,0,1,14,3
50,0,3,3,3,3,1,3,1,17,4
21,0,2,3,3,3,2,0,3,16,3
56,0,3,3,3,3,2,2,2,18,3
56,1,1,1,1,0,1,1,1,6,4
61,0,3,2,2,2,2,2,1,14,4
65,1,2,2,2,2,2,2,2,14,4
43,0,1,2,2,3,1,0,1,10,1
29,0,3,3,3,3,2,3,2,19,1
54,0,3,3,3,3,2,0,3,17,1
65,0,3,3,2,1,2,3,1,15,4
43,0,2,2,3,2,2,0,1,12,4
52,0,2,1,2,0,1,0,0,6,3
32,0,2,3,2,2,1,0,1,11,4
33,1,2,3,2,1,1,0,0,9,3
54,1,2,0,0,2,2,1,1,8,4
53,0,2,3,3,3,1,1,2,15,4
52,1,3,3,3,1,3,0,0,13,4
56,0,2,3,1,3,2,3,1,15,6
29,0,2,3,3,3,3,0,2,16,4
28,0,3,2,2,3,1,0,0,11,4
42,1,2,1,2,0,1,0,3,9,1
61,0,3,2,3,3,2,2,0,15,8
55,0,2,2,3,3,2,1,0,13,4
29,1,3,3,3,1,2,0,1,13,1
21,0,3,3,3,3,2,2,2,18,3
51,1,3,3,3,0,1,3,0,13,3
30,0,3,3,0,3,2,3,0,14,3
59,0,1,2,1,2,2,0,2,10,4
27,1,2,3,3,3,2,0,2,15,3
67,0,1,1,2,1,2,3,0,10,4
36,0,2,3,3,2,1,3,0,14,3
26,0,2,1,3,3,1,0,0,10,3
57,0,2,1,1,0,1,3,1,9,1
35,1,2,3,2,3,2,3,0,15,3
48,0,2,1,1,0,2,0,1,7,8
61,0,3,3,3,3,2,0,2,16,4
64,0,1,3,0,0,1,1,3,9,1
60,0,2,1,1,3,2,0,0,9,1
26,0,2,3,2,3,2,0,3,15,3
34,0,3,3,0,3,2,0,0,11,1
24,0,2,0,1,1,1,0,3,8,6
28,0,2,3,3,2,2,0,2,14,10
61,1,2,2,1,1,2,2,2,12,6
45,0,3,3,3,3,2,3,1,18,6
39,0,3,3,3,3,3,2,3,20,4
26,0,1,1,0,0,1,1,0,4,3
54,1,3,3,3,3,2,0,2,16,4
18,0,2,1,3,3,1,3,2,15,3
16,1,1,3,2,3,2,3,0,14,3
36,0,3,3,3,3,2,0,1,15,6
29,0,2,3,3,3,1,0,0,12,3
47,1,1,1,0,0,1,0,1,4,8
23,0,3,3,3,3,1,0,0,13,3
38,1,3,3,2,2,2,3,1,16,8
47,0,3,3,3,0,1,2,1,13,4
40,0,3,3,3,3,3,3,3,21,3
34,1,2,3,3,3,2,3,0,16,3
17,1,3,3,3,3,1,0,3,16,7
25,0,3,3,3,3,1,3,0,16,3
29,0,1,1,1,2,1,0,0,6,3
44,0,2,2,2,3,1,3,0,13,4
36,0,3,3,3,3,2,3,0,17,3
37,0,3,0,3,3,2,3,0,14,3
44,0,2,1,0,3,1,0,0,7,1
59,0,2,3,3,3,1,0,1,13,6
43,0,2,2,3,3,1,3,0,14,10
40,1,2,3,2,2,2,0,3,14,1
62,0,3,2,3,3,2,3,2,18,4
61,0,3,1,3,3,1,0,1,12,3
21,0,2,2,3,3,1,0,0,11,4
65,0,1,2,2,2,1,0,1,9,3
52,0,1,3,1,2,2,0,1,10,4
65,1,1,0,0,0,2,0,2,5,4
29,1,1,2,0,0,1,0,0,4,1
71,1,1,2,1,2,1,0,0,7,4
61,1,1,1,2,1,1,0,0,6,4
47,0,1,2,2,0,1,0,1,7,4
37,1,2,3,3,2,1,0,1,12,4
38,0,1,0,1,0,1,0,2,5,4
37,1,3,3,1,3,1,2,0,13,1
32,1,3,3,3,2,1,0,0,12,4
22,0,1,3,1,2,1,0,1,9,3
37,0,3,2,2,3,1,3,0,14,3
62,0,2,3,3,3,2,3,1,17,3
49,0,3,2,3,3,3,2,1,17,5
55,0,2,2,1,1,2,3,1,12,4
37,0,2,1,1,0,1,0,0,5,4
36,0,3,2,3,3,0,0,1,12,6
49,1,1,1,2,2,1,0,0,7,3
20,0,2,3,2,2,2,0,3,14,4
59,0,3,1,1,0,1,0,0,6,4
70,0,1,0,0,2,2,0,2,7,4
56,0,2,2,1,3,2,0,2,12,4
41,1,1,0,0,0,1,0,0,2,6
22,1,3,3,3,3,2,0,2,16,3
47,1,1,2,1,0,1,0,1,6,1
31,0,2,2,1,2,2,0,1,10,3
57,0,2,2,3,2,2,0,1,12,1
69,1,3,0,2,3,1,0,0,9,4
23,0,3,3,3,2,1,2,0,14,3
34,1,2,2,3,3,1,0,2,13,4
31,0,3,3,2,2,1,0,1,12,3
19,0,1,2,1,3,1,2,0,10,3
51,0,3,3,3,3,2,0,1,15,8
40,0,2,2,3,1,2,0,0,10,4
24,0,2,3,1,3,2,0,2,13,3
38,0,3,3,3,3,2,3,1,18,3
44,0,1,1,0,0,1,1,0,4,9
34,0,3,2,3,3,1,3,1,16,4
63,0,3,3,3,3,2,3,1,18,4
41,1,3,3,3,3,1,1,1,15,4
18,1,3,3,3,3,2,0,1,15,6
27,0,1,2,0,0,1,1,2,7,3
49,0,3,2,3,3,1,3,0,15,3
48,0,3,3,3,3,1,0,0,13,3
51,1,2,1,2,3,2,1,1,12,5
50,1,3,2,3,3,2,3,3,19,4
24,0,3,3,3,3,2,0,3,17,3
46,0,2,1,2,3,1,3,2,14,4
47,1,3,3,3,3,3,3,3,21,4
33,0,2,0,2,2,1,1,0,8,3
25,0,2,3,2,1,1,0,0,9,3
24,0,2,3,1,1,1,1,0,9,3
32,0,3,3,3,1,2,3,2,17,3
49,0,2,2,3,2,1,2,2,14,8
57,0,1,1,1,1,2,0,2,8,4
39,0,2,1,2,2,1,0,1,9,1
22,0,2,2,3,0,2,1,1,11,7
33,1,3,3,3,3,2,1,1,16,4
30,0,2,1,0,3,2,3,2,13,7
37,0,3,1,0,2,2,0,2,10,1
58,0,0,1,1,1,1,0,0,4,1
33,0,3,3,2,2,2,3,2,17,7
50,0,3,3,1,2,3,0,1,13,4
43,1,2,2,3,3,2,1,0,13,4
16,0,1,2,1,1,1,0,0,6,3
31,1,2,3,2,2,2,0,1,12,1
36,1,1,1,1,0,2,0,3,8,3
34,1,2,2,1,0,2,3,0,10,3
51,0,2,2,2,3,2,2,1,14,3
40,0,3,3,3,3,2,3,0,17,1
47,0,1,0,0,0,1,0,0,2,3
37,0,3,3,2,3,2,0,3,16,4
43,1,3,3,3,3,2,3,3,20,4
43,0,3,2,3,2,2,3,1,16,4
29,1,3,3,3,2,1,3,0,15,4
65,1,2,3,0,1,1,0,0,7,4
34,1,2,3,2,3,2,3,0,15,4
63,0,3,3,2,3,2,3,1,17,4
43,0,3,2,3,3,2,3,1,17,1
43,0,3,3,3,3,2,3,3,20,1
31,1,3,3,3,3,1,0,3,16,3
33,0,2,2,2,0,2,0,1,9,4
33,0,1,2,1,2,1,0,2,9,3
41,0,3,2,2,2,2,0,2,13,1
43,1,3,3,2,2,2,0,1,13,1
33,0,2,2,1,2,1,0,2,10,3
40,0,2,3,3,3,2,0,0,13,3
62,0,2,2,2,1,2,0,2,11,4
57,0,3,3,3,3,1,1,1,15,2
51,0,2,1,3,3,1,2,0,12,3
26,0,3,2,3,3,2,3,2,18,3
25,1,2,2,1,2,2,0,2,11,1
17,1,2,3,1,0,2,0,0,8,3
35,1,2,1,0,0,1,0,1,5,4
17,1,1,1,0,1,2,0,3,8,3
55,0,2,2,3,3,1,2,1,14,1
55,0,1,2,1,2,1,0,2,9,4
41,1,2,3,0,2,2,0,3,12,4
37,0,2,2,2,3,1,0,1,11,4
75,1,3,2,2,2,1,3,3,16,3
48,0,2,2,3,0,1,0,2,10,3
40,0,3,2,3,2,2,0,2,14,4
19,0,3,3,3,3,2,3,0,17,4
31,0,1,2,0,0,1,0,1,5,3
25,0,1,2,1,1,1,0,1,7,3
26,1,2,2,1,1,2,0,1,9,6
31,0,2,3,2,2,1,0,1,11,7
58,0,2,2,3,3,1,0,1,12,4
37,1,3,3,3,3,2,0,3,17,4
39,0,3,3,3,2,2,3,1,17,3
34,0,1,2,2,1,1,2,1,10,4
31,0,0,2,0,0,1,3,1,7,3
24,0,3,2,1,2,3,0,1,12,3
26,1,3,3,3,3,2,2,2,18,4
35,0,3,3,3,1,3,3,1,17,3
53,1,2,2,0,1,1,0,2,8,1
28,0,3,3,3,3,1,3,1,17,3
21,0,3,3,0,1,3,3,0,13,7
27,0,1,0,3,0,1,0,1,6,3
48,0,3,2,3,3,2,0,2,15,8
30,0,2,3,2,3,2,1,0,13,4
27,0,3,3,3,3,3,0,1,16,3
21,0,2,3,3,2,1,0,0,11,6
35,0,2,3,1,3,2,0,2,13,4
25,0,3,3,3,3,2,0,2,16,4
49,0,3,1,3,3,2,3,1,16,1
35,1,1,3,1,1,0,0,0,6,8
50,0,1,2,0,2,1,3,1,10,1
34,0,3,3,3,3,2,0,1,15,3
17,0,1,2,1,1,2,0,0,7,3
38,0,2,2,3,3,1,2,1,14,1
26,0,2,3,0,2,2,0,2,11,4
33,0,2,1,3,2,1,0,1,10,6
38,0,2,2,1,1,2,3,2,13,4
49,1,3,3,3,3,1,3,2,18,2
39,1,2,3,2,2,1,1,2,13,3
36,1,3,3,3,3,1,3,3,19,3
71,0,3,1,3,3,0,0,0,10,4
50,0,2,3,1,0,1,0,1,8,8
43,0,2,2,1,2,1,3,1,12,4
28,0,1,0,2,0,1,0,0,4,3
38,1,3,3,1,2,2,0,2,13,4
26,0,2,3,2,2,3,3,0,15,1
33,0,2,3,2,3,1,1,0,12,1
24,0,3,1,3,3,2,3,3,18,4
48,0,2,3,1,3,2,0,1,12,4
57,1,3,3,3,3,2,0,3,17,4
22,0,2,1,2,0,1,3,2,11,3
55,0,0,3,3,3,1,3,0,13,4
71,0,1,1,3,2,2,0,0,9,4
46,1,2,2,2,2,3,0,2,13,4
34,0,2,2,2,1,1,0,1,9,4
38,0,3,3,3,3,3,3,2,20,8
33,0,1,2,0,1,2,0,2,8,3
47,0,2,3,3,2,3,0,2,15,3
59,0,2,3,2,1,1,0,1,10,4
29,0,3,3,2,3,2,0,1,14,3
23,1,2,3,3,3,1,0,1,13,3
65,0,3,3,3,2,1,3,0,15,4
74,1,3,3,3,3,3,2,2,19,6
28,1,2,2,2,2,1,0,1,10,4
69,0,2,3,2,3,1,0,0,11,6
27,0,2,2,2,2,2,3,2,15,3
31,1,2,0,1,0,1,0,0,4,3
59,0,2,3,2,3,1,0,3,14,4
45,0,1,3,1,1,1,0,1,8,4
46,0,3,3,3,3,3,3,0,18,5
39,0,2,1,0,0,1,0,1,5,3
39,1,3,3,3,3,2,3,0,17,1
20,1,2,2,0,0,1,0,1,6,4
56,0,3,3,3,3,2,2,1,17,4
22,0,2,3,1,2,2,0,1,11,3
35,1,2,2,2,2,1,3,1,13,1
54,1,3,2,3,3,2,3,2,18,4
46,1,3,3,3,3,3,2,1,18,6
49,0,3,1,2,2,1,0,0,9,4
34,0,1,1,2,2,2,0,2,10,8
72,1,3,3,3,2,2,3,2,18,4
31,1,2,1,1,2,1,2,1,10,3
45,0,1,2,3,3,3,0,3,15,1
49,0,1,1,1,0,1,0,1,5,1
59,0,1,2,0,1,2,0,3,9,4
81,1,2,2,1,3,1,0,1,10,3
53,0,3,3,3,3,2,0,2,16,4
35,1,2,3,0,2,2,3,1,13,4
50,0,3,2,1,3,2,2,1,14,4
31,0,1,3,1,3,2,0,1,11,6
65,0,2,2,2,3,2,3,0,14,8
54,0,0,0,0,1,1,0,3,5,4
45,1,3,3,3,3,2,0,3,17,4
43,0,2,2,3,2,2,0,0,11,4
41,0,2,3,3,3,2,2,1,16,4
26,1,3,3,3,3,1,1,1,15,1
58,0,0,0,0,0,1,0,0,1,6
17,0,2,3,2,3,1,3,0,14,7
72,0,2,2,3,3,2,0,0,12,1
47,0,3,3,3,3,2,0,0,14,4
23,0,1,1,1,1,1,3,0,8,4
63,0,2,1,2,2,1,0,0,8,4
29,0,1,2,1,0,1,2,1,8,3
17,0,2,3,3,2,1,2,0,13,3
28,1,3,3,1,2,3,0,1,13,8
59,1,1,1,1,0,1,0,1,5,1
46,1,2,3,2,2,1,0,3,13,1
22,0,3,3,3,3,2,3,3,20,3
44,1,3,3,3,3,2,3,2,19,4
50,0,3,2,0,2,2,0,0,9,1
28,0,3,3,3,3,1,3,1,17,4
66,1,2,3,1,2,1,0,2,11,1
62,1,1,0,1,0,1,0,1,4,4
29,0,1,0,1,0,1,0,0,3,3
29,1,2,3,2,2,1,3,0,13,3
34,0,2,1,1,0,1,0,2,7,3
63,0,3,3,2,2,3,3,2,18,4
45,0,2,2,3,3,1,1,0,12,8
31,1,2,3,3,3,1,0,1,13,4
54,0,2,1,2,2,1,0,0,8,3
38,1,2,2,0,1,2,1,3,11,1
25,0,3,3,3,3,2,3,2,19,1
65,0,3,0,3,3,1,3,3,16,4
17,0,1,2,1,1,1,0,1,7,3
33,1,1,1,1,0,1,0,0,4,10
26,0,3,0,3,3,2,0,2,13,3
30,1,3,1,3,3,2,3,1,16,4
28,1,2,2,0,3,2,0,2,11,2
24,1,3,3,2,3,1,0,3,15,3
43,1,3,3,2,2,1,0,1,12,8
45,1,1,2,0,1,1,0,1,6,4
34,1,2,2,2,0,1,0,0,7,1
25,0,3,3,3,3,2,3,0,17,4
42,1,2,2,1,0,2,0,2,9,7
20,0,2,3,3,2,3,0,0,13,3
63,0,3,3,3,3,1,0,0,13,1
55,0,2,3,3,3,1,3,1,16,1
41,0,1,2,1,1,1,0,0,6,3
30,0,3,1,3,2,2,0,1,12,4
60,0,3,3,3,3,2,3,1,18,1
46,1,1,2,2,2,2,3,1,13,4
39,1,3,0,0,0,2,0,0,5,4
35,0,3,3,1,1,3,3,3,17,4
45,0,3,3,3,3,1,3,0,16,4
24,0,2,3,2,2,1,0,0,10,3
34,0,3,3,3,3,2,0,3,17,3
19,1,2,2,1,2,2,1,0,10,4
50,0,2,2,1,0,1,0,0,6,1
20,0,3,3,3,3,2,0,0,14,1
36,0,3,3,2,3,3,0,3,17,3
48,0,2,2,3,3,2,0,2,14,1
28,0,1,1,0,1,1,0,0,4,7
21,1,3,2,2,0,2,3,2,14,8
18,1,2,2,1,1,1,0,0,7,6
62,0,1,2,0,2,1,3,1,10,6
58,0,2,2,3,2,1,0,0,10,3
26,1,1,1,0,2,1,0,1,6,4
39,0,1,1,1,0,1,0,1,5,1
31,1,3,3,3,3,1,3,3,19,3
38,0,2,2,3,1,2,1,0,11,3
53,0,3,3,2,3,2,3,1,17,5
51,1,3,3,3,3,3,0,2,17,3
38,0,1,1,2,1,1,0,0,6,3
46,0,3,2,3,3,3,0,0,14,4
26,1,2,3,3,2,3,0,1,14,3
63,1,2,3,2,1,1,0,0,9,4
54,0,2,2,2,1,2,0,0,9,6
71,0,3,3,3,3,1,3,0,16,4
51,0,3,3,2,3,2,3,2,18,4
29,0,3,3,3,3,2,2,2,18,3
30,1,1,3,3,2,2,0,1,12,4
29,0,3,3,2,1,2,0,1,12,6
24,1,1,2,1,2,2,0,2,10,3
24,0,2,2,2,1,1,0,3,11,1
46,0,3,2,3,3,1,0,3,15,3
27,0,1,3,0,1,1,0,0,6,3
73,0,2,3,1,1,1,0,1,9,4
35,0,2,3,1,2,2,3,2,15,3
60,0,3,2,3,3,2,0,2,15,4
67,1,3,3,3,2,1,3,0,15,4
45,0,3,3,3,3,2,0,1,15,3
32,1,3,3,3,3,1,3,0,16,3
39,1,3,3,1,1,2,1,3,14,8
28,0,2,2,1,1,2,0,1,9,1
47,0,3,3,3,0,2,3,1,15,6
76,0,2,1,1,1,1,0,1,7,1
76,0,1,1,1,0,1,0,1,5,4
27,1,3,3,3,3,1,3,0,16,3
51,0,1,1,1,1,1,0,1,6,8
27,0,2,3,3,3,1,1,1,14,3
48,0,2,2,1,0,2,1,1,9,6
19,1,3,3,3,3,3,2,2,19,1
38,1,2,3,2,3,2,0,1,13,4
63,0,3,3,3,1,1,3,3,17,6
46,1,2,3,3,3,2,2,1,16,1
56,0,3,1,3,3,1,0,3,14,4
63,1,2,2,3,2,1,1,1,12,6
36,0,3,1,3,3,2,0,2,14,4
26,1,3,3,3,3,2,3,1,18,3
38,0,1,1,1,2,1,0,1,7,6
45,0,3,3,3,3,1,2,0,15,1
54,0,2,3,3,3,1,1,2,15,8
46,0,2,2,3,2,1,0,2,12,3
32,1,3,3,1,1,3,2,2,15,8
18,1,3,3,3,3,2,2,2,18,3
23,0,3,3,2,2,2,0,1,13,3
35,0,2,3,1,1,1,0,1,9,1
47,1,2,3,3,2,1,3,0,14,4
68,0,2,1,1,2,2,0,1,9,3
16,0,2,2,1,3,1,3,2,14,3
39,0,3,3,2,3,2,0,3,16,8
43,0,2,3,1,1,1,0,1,9,8
41,0,2,2,1,2,2,2,2,13,4
19,1,1,2,3,0,2,0,2,10,8
61,1,2,2,0,1,2,0,1,8,4
24,1,2,3,3,2,2,2,1,15,4
56,0,2,3,1,3,2,0,1,12,3
28,0,2,3,3,3,1,3,0,15,3
24,0,3,3,3,3,2,0,1,15,3
35,0,1,1,1,1,1,0,0,5,1
52,0,2,3,3,1,2,2,1,14,4
43,0,2,3,0,1,1,0,1,8,4
54,0,3,3,3,2,1,3,2,17,4
57,1,3,3,2,2,2,0,2,14,1
24,0,1,2,2,3,1,3,0,12,8
30,0,1,0,2,0,1,0,3,7,4
37,0,2,3,3,1,1,0,0,10,4
33,0,2,1,0,0,2,0,1,6,1
46,0,3,3,3,3,1,0,0,13,6
34,1,3,3,1,3,2,3,2,17,1
70,1,3,3,3,3,3,0,2,17,4
26,1,2,3,2,2,2,1,1,13,3
28,0,2,3,2,2,1,0,3,13,4
42,0,2,2,2,2,2,3,0,13,3
54,0,2,3,2,2,2,3,2,16,4
21,0,2,0,1,0,1,0,0,4,3
55,0,3,1,1,1,2,0,3,11,1
45,0,1,1,1,1,1,0,1,6,8
59,1,2,0,0,0,1,0,0,3,4
60,0,3,3,3,3,2,3,2,19,1
29,0,1,2,0,1,2,0,1,7,3
49,0,1,0,0,1,1,0,1,4,3
38,0,1,2,1,3,2,0,1,10,8
42,0,2,2,2,3,2,0,2,13,9
47,0,3,3,3,3,1,0,0,13,3
36,1,1,2,1,0,1,0,1,6,8
29,0,1,1,0,1,1,1,1,6,4
33,1,3,3,1,0,2,3,2,14,1
46,1,2,3,2,3,1,0,0,11,5
38,1,1,1,0,3,1,0,2,8,8
24,0,2,3,3,3,1,0,0,12,3
52,0,2,3,1,3,2,3,2,16,4
32,0,3,3,3,3,2,2,2,18,1
63,0,2,3,3,3,1,0,2,14,6
23,1,3,3,3,3,1,3,3,19,7
36,0,2,3,2,3,1,3,1,15,3
24,0,3,3,3,3,1,3,1,17,7
22,0,2,3,3,3,1,2,0,14,6
37,0,3,3,3,3,2,3,1,18,3
72,0,3,3,1,2,2,2,1,14,1
17,1,2,2,1,0,1,3,1,10,7
54,1,2,3,2,3,3,3,0,16,10
28,0,2,3,2,2,3,3,0,15,3
70,1,3,3,3,2,1,3,2,17,6
22,1,2,3,0,3,2,0,3,13,4
52,0,2,3,1,1,2,0,1,10,8
29,1,2,2,1,1,1,0,1,8,3
42,0,2,3,2,3,1,3,0,14,4
36,0,0,0,0,0,1,0,1,2,4
52,0,3,3,0,1,2,3,1,13,4
53,1,3,3,3,3,1,3,1,17,4
61,0,2,0,1,0,1,0,1,5,4
60,0,2,3,2,3,2,0,1,13,4
31,1,2,3,2,2,1,2,3,15,2
39,0,3,3,2,3,3,0,2,16,4
61,1,2,3,2,2,3,2,2,16,4
20,0,3,3,3,3,1,3,0,16,7
54,0,1,1,2,2,1,0,1,8,8
32,1,2,3,2,2,2,3,2,16,4
45,0,2,2,1,2,2,0,2,11,3
53,0,2,3,3,3,2,3,1,17,4
40,1,2,0,3,2,1,0,0,8,3
35,1,2,3,1,3,2,0,1,12,7
30,0,1,2,2,2,1,0,0,8,7
37,0,3,3,2,3,3,3,2,19,8
33,1,3,2,3,3,1,3,1,16,4
55,0,3,3,3,3,2,2,1,17,5
18,1,3,3,3,3,2,1,1,16,2
56,1,2,3,3,3,1,3,2,17,8
53,0,3,3,3,3,1,3,2,18,4
30,0,3,3,3,3,1,3,2,18,3
70,1,3,3,1,2,2,3,3,17,4
42,0,1,3,1,1,2,0,2,10,8
39,0,3,3,3,3,1,0,0,13,8
34,0,3,3,3,3,1,0,3,16,6
33,0,3,3,3,3,2,3,0,17,4
50,1,2,1,3,3,1,0,0,10,4
29,0,2,2,2,2,1,2,0,11,3
29,0,3,3,3,3,2,3,1,18,4
20,0,2,3,1,2,2,0,1,11,7
29,0,3,3,3,3,2,0,0,14,3
34,0,1,2,2,3,1,0,1,10,3
49,0,3,3,3,3,2,0,0,14,8
30,0,2,2,1,2,3,1,1,12,3
46,0,1,1,1,1,2,1,2,9,4
23,1,2,1,3,3,2,3,2,16,4
44,0,3,3,3,3,3,3,3,21,4
17,1,2,3,3,3,3,0,1,15,3
49,0,2,0,1,1,2,0,2,8,4
32,0,3,3,2,2,2,3,0,15,7
30,1,3,2,3,3,1,3,1,16,3
34,0,1,2,1,2,1,0,0,7,3
30,1,1,1,1,0,2,0,2,7,4
56,0,3,2,3,3,1,0,3,15,4
43,0,2,2,3,3,3,0,2,15,4
20,1,2,3,0,1,1,0,1,8,4
34,1,1,1,0,0,2,3,2,9,3
50,0,3,3,3,3,2,0,1,15,8
65,0,3,3,3,3,2,3,3,20,1
32,0,3,2,2,1,2,3,0,13,3
64,0,3,3,2,3,2,3,2,18,4
22,1,2,3,3,1,2,0,2,13,3
56,0,3,2,3,3,3,0,0,14,3
38,0,2,3,3,2,2,0,3,15,1
33,1,3,3,3,3,1,3,0,16,1
45,1,2,3,2,1,1,0,0,9,4
59,1,3,3,3,3,3,3,3,21,4
31,0,2,1,2,1,2,2,1,11,10
48,1,3,3,3,3,1,3,3,19,3
35,1,3,3,3,3,3,0,2,17,4
29,0,3,2,3,3,2,3,1,17,7
45,0,3,3,3,3,2,3,0,17,1
50,0,2,2,2,3,2,0,2,13,3
25,1,1,1,1,2,1,0,0,6,1
29,1,2,3,3,2,1,3,0,14,2
61,0,2,3,3,3,1,3,1,16,3
50,0,3,3,3,3,2,0,3,17,6
29,1,1,2,1,1,1,0,1,7,3
39,1,2,1,1,1,2,0,0,7,4
31,0,2,3,3,0,2,2,0,12,3
35,0,3,2,3,3,2,3,1,17,10
16,0,3,3,3,3,1,2,1,16,8
29,1,3,3,3,2,1,3,3,18,4
31,1,1,1,1,1,1,0,2,7,3
43,0,2,3,1,2,1,3,0,12,3
22,0,2,3,3,3,1,3,0,15,3
24,1,3,2,2,2,1,3,3,16,8
33,0,2,3,3,0,3,3,1,15,3
45,0,2,3,1,2,1,1,3,13,1
62,1,3,3,3,3,2,3,1,18,4
44,0,2,3,1,2,2,0,1,11,1
33,0,1,1,1,0,1,0,0,4,7
26,0,3,3,3,3,2,3,1,18,7
67,0,2,3,3,3,1,2,0,14,4
36,0,1,1,1,2,1,0,1,7,4
48,0,2,2,3,3,1,0,2,13,1
38,1,3,3,3,3,3,0,3,18,3
54,0,3,3,3,2,2,3,1,17,8
32,0,3,2,1,1,2,3,3,15,4
49,0,3,3,3,2,2,1,0,14,4
49,1,2,3,3,3,2,0,0,13,3
26,0,2,1,2,1,1,0,2,9,8
46,0,3,2,2,3,1,3,1,15,4
65,0,3,3,3,3,1,3,0,16,4
48,0,3,3,3,2,2,3,0,16,4
51,0,3,3,3,3,1,3,0,16,1
35,0,2,2,2,1,1,3,0,11,6
28,0,3,2,3,1,3,3,3,18,4
47,1,2,3,3,3,1,0,0,12,4
32,0,3,3,0,3,2,0,2,13,4
32,0,2,2,2,2,2,0,1,11,3
55,1,3,3,2,0,1,3,0,12,4
18,1,2,2,3,2,1,0,3,13,3
45,0,1,0,2,0,1,0,1,5,4
20,0,2,2,1,2,1,0,3,11,4
44,1,3,2,2,2,1,3,1,14,4
44,1,3,3,2,2,1,0,2,13,4
30,1,3,3,3,3,2,3,2,19,6
52,0,2,1,3,3,2,3,0,14,4
56,0,3,2,3,3,2,0,3,16,5
30,1,2,3,0,0,1,3,3,12,3
37,1,2,0,1,3,1,0,3,10,4
64,0,3,0,3,3,1,0,0,10,4
46,1,2,3,1,2,1,0,1,10,3
37,0,3,3,3,3,1,3,1,17,1
26,1,3,3,3,3,2,3,1,18,3
45,0,1,1,2,0,1,0,0,5,4
28,0,2,2,3,3,2,0,3,15,4
61,0,2,2,1,1,1,3,1,11,1
27,0,3,3,3,0,2,0,0,11,1
22,1,3,3,3,3,2,0,1,15,1
51,0,2,1,1,3,2,1,3,13,9
29,0,1,2,2,2,1,0,0,8,4
43,0,3,3,2,2,2,3,1,16,1
73,1,1,2,0,1,0,3,0,7,3
39,0,2,3,3,2,2,3,3,18,4
29,0,3,3,1,0,2,1,2,12,7
18,0,3,3,3,3,1,3,3,19,3
38,0,1,1,1,0,1,1,0,5,7
52,0,3,3,1,1,2,0,2,12,3
46,0,3,3,3,3,3,2,2,19,4
56,0,3,2,2,3,3,3,1,17,8
45,0,1,2,0,2,2,0,2,9,3
28,1,2,3,3,3,2,0,0,13,3
27,0,2,3,2,2,1,0,2,12,4
69,0,2,1,2,3,1,3,0,12,4
42,0,2,3,3,3,2,3,3,19,1
58,0,3,3,3,3,3,0,1,16,6
40,0,3,3,3,3,2,2,3,19,8
35,1,3,3,3,3,2,3,1,18,4
57,0,2,2,1,1,2,1,0,9,6
40,1,3,3,3,3,2,3,2,19,4
35,0,2,3,2,2,1,3,3,16,3
19,1,3,3,3,3,2,3,3,20,4
48,1,2,1,3,2,1,0,1,10,4
62,0,1,1,0,0,1,0,1,4,4
45,1,3,3,3,3,2,0,2,16,3
31,1,1,2,1,0,1,0,1,6,1
27,1,2,3,3,1,1,1,0,11,1
27,0,3,3,3,3,2,1,2,17,1
39,0,2,3,0,2,2,0,1,10,4
71,1,2,3,3,3,2,3,1,17,1
50,1,2,3,0,0,2,0,1,8,4
34,0,3,3,3,3,1,1,0,14,4
32,1,2,2,2,2,2,0,2,12,7
23,1,3,1,2,2,2,0,1,11,3
35,0,2,2,1,3,1,3,0,12,4
29,0,2,3,1,1,1,1,3,12,1
45,0,2,2,3,3,2,1,2,15,1
31,0,3,3,3,3,2,3,3,20,3
50,1,2,0,0,2,2,2,2,10,4
35,1,2,3,3,3,2,2,0,15,4
